playlist,danceability,acousticness,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,analysis,like
liked,0.552,0.421,353676,0.668,0.0117,2,0.159,-9.111,1,0.0473,95.032,4,0.152,"AudioFeatures with fields:
  acousticness = 0.421
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/3uZiNvBNQld...'
  danceability = 0.552
  duration_ms = 353676
  energy = 0.668
  id = '3uZiNvBNQldjl4OJiKsuxe'
  instrumentalness = 0.0117
  key = 2
  liveness = 0.159
  loudness = -9.111
  mode = 1
  speechiness = 0.0473
  tempo = 95.032
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/3uZiNvBNQldjl4OJiKsuxe'
  type = 'audio_features'
  uri = 'spotify:track:3uZiNvBNQldjl4OJiKsuxe'
  valence = 0.152",1
liked,0.359,0.136,249742,0.972,2.52e-06,7,0.14,-3.452,1,0.109,62.914,4,0.595,"AudioFeatures with fields:
  acousticness = 0.136
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/4ymPEyiXabT...'
  danceability = 0.359
  duration_ms = 249742
  energy = 0.972
  id = '4ymPEyiXabTe1NO8q8EFxG'
  instrumentalness = 2.52e-06
  key = 7
  liveness = 0.14
  loudness = -3.452
  mode = 1
  speechiness = 0.109
  tempo = 62.914
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/4ymPEyiXabTe1NO8q8EFxG'
  type = 'audio_features'
  uri = 'spotify:track:4ymPEyiXabTe1NO8q8EFxG'
  valence = 0.595",1
liked,0.486,0.309,299333,0.898,0.0,9,0.0886,-3.791,1,0.171,88.335,4,0.648,"AudioFeatures with fields:
  acousticness = 0.309
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/4fgJe7zBjVX...'
  danceability = 0.486
  duration_ms = 299333
  energy = 0.898
  id = '4fgJe7zBjVXvs8HxtE21Y9'
  instrumentalness = 0
  key = 9
  liveness = 0.0886
  loudness = -3.791
  mode = 1
  speechiness = 0.171
  tempo = 88.335
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/4fgJe7zBjVXvs8HxtE21Y9'
  type = 'audio_features'
  uri = 'spotify:track:4fgJe7zBjVXvs8HxtE21Y9'
  valence = 0.648",1
liked,0.507,0.52,260507,0.752,0.0,2,0.258,-4.337,1,0.19,124.96,4,0.953,"AudioFeatures with fields:
  acousticness = 0.52
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/40BjkQhSOqS...'
  danceability = 0.507
  duration_ms = 260507
  energy = 0.752
  id = '40BjkQhSOqS7j8Z0JHiF07'
  instrumentalness = 0
  key = 2
  liveness = 0.258
  loudness = -4.337
  mode = 1
  speechiness = 0.19
  tempo = 124.96
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/40BjkQhSOqS7j8Z0JHiF07'
  type = 'audio_features'
  uri = 'spotify:track:40BjkQhSOqS7j8Z0JHiF07'
  valence = 0.953",1
liked,0.529,0.898,246067,0.409,1.73e-05,7,0.147,-7.828,1,0.028,135.097,3,0.486,"AudioFeatures with fields:
  acousticness = 0.898
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6n8gWl0tiqr...'
  danceability = 0.529
  duration_ms = 246067
  energy = 0.409
  id = '6n8gWl0tiqrjsrytd24prO'
  instrumentalness = 1.73e-05
  key = 7
  liveness = 0.147
  loudness = -7.828
  mode = 1
  speechiness = 0.028
  tempo = 135.097
  time_signature = 3
  track_href = 'https://api.spotify.com/v1/tracks/6n8gWl0tiqrjsrytd24prO'
  type = 'audio_features'
  uri = 'spotify:track:6n8gWl0tiqrjsrytd24prO'
  valence = 0.486",1
liked,0.484,0.208,234093,0.551,0.0,10,0.117,-6.6,1,0.0505,115.163,4,0.571,"AudioFeatures with fields:
  acousticness = 0.208
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6qGCJLF0V7S...'
  danceability = 0.484
  duration_ms = 234093
  energy = 0.551
  id = '6qGCJLF0V7SuHTOOGUcDsv'
  instrumentalness = 0
  key = 10
  liveness = 0.117
  loudness = -6.6
  mode = 1
  speechiness = 0.0505
  tempo = 115.163
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6qGCJLF0V7SuHTOOGUcDsv'
  type = 'audio_features'
  uri = 'spotify:track:6qGCJLF0V7SuHTOOGUcDsv'
  valence = 0.571",1
liked,0.772,0.551,217027,0.471,0.00182,2,0.131,-7.611,1,0.0281,106.041,3,0.521,"AudioFeatures with fields:
  acousticness = 0.551
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6o1o5SVSqVP...'
  danceability = 0.772
  duration_ms = 217027
  energy = 0.471
  id = '6o1o5SVSqVPLKAnZxRQz4x'
  instrumentalness = 0.00182
  key = 2
  liveness = 0.131
  loudness = -7.611
  mode = 1
  speechiness = 0.0281
  tempo = 106.041
  time_signature = 3
  track_href = 'https://api.spotify.com/v1/tracks/6o1o5SVSqVPLKAnZxRQz4x'
  type = 'audio_features'
  uri = 'spotify:track:6o1o5SVSqVPLKAnZxRQz4x'
  valence = 0.521",1
liked,0.638,0.155,266840,0.678,0.0,7,0.0937,-5.147,1,0.144,165.974,4,0.728,"AudioFeatures with fields:
  acousticness = 0.155
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/46bFsMjkN4L...'
  danceability = 0.638
  duration_ms = 266840
  energy = 0.678
  id = '46bFsMjkN4LaD85a6uKi11'
  instrumentalness = 0
  key = 7
  liveness = 0.0937
  loudness = -5.147
  mode = 1
  speechiness = 0.144
  tempo = 165.974
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/46bFsMjkN4LaD85a6uKi11'
  type = 'audio_features'
  uri = 'spotify:track:46bFsMjkN4LaD85a6uKi11'
  valence = 0.728",1
liked,0.734,0.00147,263810,0.738,0.0,9,0.113,-4.606,0,0.0368,126.007,4,0.813,"AudioFeatures with fields:
  acousticness = 0.00147
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/39GcR1iJpR2...'
  danceability = 0.734
  duration_ms = 263810
  energy = 0.738
  id = '39GcR1iJpR2RX629O0zuW5'
  instrumentalness = 0
  key = 9
  liveness = 0.113
  loudness = -4.606
  mode = 0
  speechiness = 0.0368
  tempo = 126.007
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/39GcR1iJpR2RX629O0zuW5'
  type = 'audio_features'
  uri = 'spotify:track:39GcR1iJpR2RX629O0zuW5'
  valence = 0.813",1
liked,0.643,0.327,409275,0.458,0.00394,11,0.0966,-11.502,0,0.0594,82.041,4,0.73,"AudioFeatures with fields:
  acousticness = 0.327
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/5RZbS87YI2w...'
  danceability = 0.643
  duration_ms = 409275
  energy = 0.458
  id = '5RZbS87YI2wd87SWuO0YAX'
  instrumentalness = 0.00394
  key = 11
  liveness = 0.0966
  loudness = -11.502
  mode = 0
  speechiness = 0.0594
  tempo = 82.041
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/5RZbS87YI2wd87SWuO0YAX'
  type = 'audio_features'
  uri = 'spotify:track:5RZbS87YI2wd87SWuO0YAX'
  valence = 0.73",1
liked,0.751,0.103,234858,0.54,0.000224,9,0.102,-7.942,1,0.0753,110.015,4,0.9,"AudioFeatures with fields:
  acousticness = 0.103
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/3wnahgmj1q8...'
  danceability = 0.751
  duration_ms = 234858
  energy = 0.54
  id = '3wnahgmj1q8YvjkoXTLG8c'
  instrumentalness = 0.000224
  key = 9
  liveness = 0.102
  loudness = -7.942
  mode = 1
  speechiness = 0.0753
  tempo = 110.015
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/3wnahgmj1q8YvjkoXTLG8c'
  type = 'audio_features'
  uri = 'spotify:track:3wnahgmj1q8YvjkoXTLG8c'
  valence = 0.9",1
liked,0.653,0.154,253121,0.773,0.0,9,0.347,-6.749,1,0.0416,111.974,4,0.714,"AudioFeatures with fields:
  acousticness = 0.154
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/0UcefQQoxPR...'
  danceability = 0.653
  duration_ms = 253121
  energy = 0.773
  id = '0UcefQQoxPRET5Dwdyo6WU'
  instrumentalness = 0
  key = 9
  liveness = 0.347
  loudness = -6.749
  mode = 1
  speechiness = 0.0416
  tempo = 111.974
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/0UcefQQoxPRET5Dwdyo6WU'
  type = 'audio_features'
  uri = 'spotify:track:0UcefQQoxPRET5Dwdyo6WU'
  valence = 0.714",1
liked,0.462,0.659,289466,0.582,0.0,9,0.0611,-6.797,0,0.0683,98.224,3,0.253,"AudioFeatures with fields:
  acousticness = 0.659
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6Kwx0w9uxEU...'
  danceability = 0.462
  duration_ms = 289466
  energy = 0.582
  id = '6Kwx0w9uxEUgp1EtQxvhNt'
  instrumentalness = 0
  key = 9
  liveness = 0.0611
  loudness = -6.797
  mode = 0
  speechiness = 0.0683
  tempo = 98.224
  time_signature = 3
  track_href = 'https://api.spotify.com/v1/tracks/6Kwx0w9uxEUgp1EtQxvhNt'
  type = 'audio_features'
  uri = 'spotify:track:6Kwx0w9uxEUgp1EtQxvhNt'
  valence = 0.253",1
liked,0.582,0.108,268056,0.748,0.0,9,0.0909,-6.029,0,0.0349,98.228,3,0.148,"AudioFeatures with fields:
  acousticness = 0.108
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6wBXSf1chpn...'
  danceability = 0.582
  duration_ms = 268056
  energy = 0.748
  id = '6wBXSf1chpnyXGOSvANs0a'
  instrumentalness = 0
  key = 9
  liveness = 0.0909
  loudness = -6.029
  mode = 0
  speechiness = 0.0349
  tempo = 98.228
  time_signature = 3
  track_href = 'https://api.spotify.com/v1/tracks/6wBXSf1chpnyXGOSvANs0a'
  type = 'audio_features'
  uri = 'spotify:track:6wBXSf1chpnyXGOSvANs0a'
  valence = 0.148",1
liked,0.715,0.307,230478,0.667,0.0,5,0.133,-8.226,0,0.0654,130.157,4,0.816,"AudioFeatures with fields:
  acousticness = 0.307
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/08REuaCzmHM...'
  danceability = 0.715
  duration_ms = 230478
  energy = 0.667
  id = '08REuaCzmHM2InsZyxk1nD'
  instrumentalness = 0
  key = 5
  liveness = 0.133
  loudness = -8.226
  mode = 0
  speechiness = 0.0654
  tempo = 130.157
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/08REuaCzmHM2InsZyxk1nD'
  type = 'audio_features'
  uri = 'spotify:track:08REuaCzmHM2InsZyxk1nD'
  valence = 0.816",1
liked,0.724,0.492,179286,0.645,1.27e-06,7,0.113,-5.75,1,0.0548,84.014,4,0.766,"AudioFeatures with fields:
  acousticness = 0.492
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/4BD4bD3hPzG...'
  danceability = 0.724
  duration_ms = 179286
  energy = 0.645
  id = '4BD4bD3hPzG1LR5dwYhvuv'
  instrumentalness = 1.27e-06
  key = 7
  liveness = 0.113
  loudness = -5.75
  mode = 1
  speechiness = 0.0548
  tempo = 84.014
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/4BD4bD3hPzG1LR5dwYhvuv'
  type = 'audio_features'
  uri = 'spotify:track:4BD4bD3hPzG1LR5dwYhvuv'
  valence = 0.766",1
liked,0.636,0.422,197760,0.647,0.0,0,0.251,-6.97,0,0.0436,105.914,4,0.44,"AudioFeatures with fields:
  acousticness = 0.422
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1ccZZf0IQi5...'
  danceability = 0.636
  duration_ms = 197760
  energy = 0.647
  id = '1ccZZf0IQi5y0bHMl2aGDF'
  instrumentalness = 0
  key = 0
  liveness = 0.251
  loudness = -6.97
  mode = 0
  speechiness = 0.0436
  tempo = 105.914
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/1ccZZf0IQi5y0bHMl2aGDF'
  type = 'audio_features'
  uri = 'spotify:track:1ccZZf0IQi5y0bHMl2aGDF'
  valence = 0.44",1
liked,0.578,0.0145,219080,0.748,0.723,7,0.11,-8.702,1,0.0546,81.107,3,0.345,"AudioFeatures with fields:
  acousticness = 0.0145
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/5PKtqiUwkjv...'
  danceability = 0.578
  duration_ms = 219080
  energy = 0.748
  id = '5PKtqiUwkjveVYzmj4gMnz'
  instrumentalness = 0.723
  key = 7
  liveness = 0.11
  loudness = -8.702
  mode = 1
  speechiness = 0.0546
  tempo = 81.107
  time_signature = 3
  track_href = 'https://api.spotify.com/v1/tracks/5PKtqiUwkjveVYzmj4gMnz'
  type = 'audio_features'
  uri = 'spotify:track:5PKtqiUwkjveVYzmj4gMnz'
  valence = 0.345",1
liked,0.424,0.234,195789,0.816,2.3e-06,7,0.291,-4.739,1,0.0879,95.046,4,0.706,"AudioFeatures with fields:
  acousticness = 0.234
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1xaBMtoByey...'
  danceability = 0.424
  duration_ms = 195789
  energy = 0.816
  id = '1xaBMtoByeyUPH25oTrEtK'
  instrumentalness = 2.3e-06
  key = 7
  liveness = 0.291
  loudness = -4.739
  mode = 1
  speechiness = 0.0879
  tempo = 95.046
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/1xaBMtoByeyUPH25oTrEtK'
  type = 'audio_features'
  uri = 'spotify:track:1xaBMtoByeyUPH25oTrEtK'
  valence = 0.706",1
liked,0.738,0.00992,368480,0.823,0.00627,1,0.0871,-6.966,0,0.0658,137.0,4,0.923,"AudioFeatures with fields:
  acousticness = 0.00992
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/4bPF3oy4JsK...'
  danceability = 0.738
  duration_ms = 368480
  energy = 0.823
  id = '4bPF3oy4JsKK1UeMMn7Byf'
  instrumentalness = 0.00627
  key = 1
  liveness = 0.0871
  loudness = -6.966
  mode = 0
  speechiness = 0.0658
  tempo = 137.0
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/4bPF3oy4JsKK1UeMMn7Byf'
  type = 'audio_features'
  uri = 'spotify:track:4bPF3oy4JsKK1UeMMn7Byf'
  valence = 0.923",1
liked,0.651,0.0167,330133,0.687,1.86e-05,9,0.0809,-8.674,1,0.0445,120.015,4,0.186,"AudioFeatures with fields:
  acousticness = 0.0167
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/3FrzIfTz8mM...'
  danceability = 0.651
  duration_ms = 330133
  energy = 0.687
  id = '3FrzIfTz8mMS8Xowzu3ZUj'
  instrumentalness = 1.86e-05
  key = 9
  liveness = 0.0809
  loudness = -8.674
  mode = 1
  speechiness = 0.0445
  tempo = 120.015
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/3FrzIfTz8mMS8Xowzu3ZUj'
  type = 'audio_features'
  uri = 'spotify:track:3FrzIfTz8mMS8Xowzu3ZUj'
  valence = 0.186",1
liked,0.517,0.985,127378,0.311,0.697,1,0.108,-4.994,1,0.0373,98.734,4,0.747,"AudioFeatures with fields:
  acousticness = 0.985
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6SeGCrn4WCK...'
  danceability = 0.517
  duration_ms = 127378
  energy = 0.311
  id = '6SeGCrn4WCKigFotOvSBka'
  instrumentalness = 0.697
  key = 1
  liveness = 0.108
  loudness = -4.994
  mode = 1
  speechiness = 0.0373
  tempo = 98.734
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6SeGCrn4WCKigFotOvSBka'
  type = 'audio_features'
  uri = 'spotify:track:6SeGCrn4WCKigFotOvSBka'
  valence = 0.747",1
liked,0.686,0.181,275947,0.866,3.33e-06,1,0.215,-4.162,1,0.139,130.045,4,0.436,"AudioFeatures with fields:
  acousticness = 0.181
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/7sWRNdOIbCk...'
  danceability = 0.686
  duration_ms = 275947
  energy = 0.866
  id = '7sWRNdOIbCkOK2z0ZcU1VJ'
  instrumentalness = 3.33e-06
  key = 1
  liveness = 0.215
  loudness = -4.162
  mode = 1
  speechiness = 0.139
  tempo = 130.045
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/7sWRNdOIbCkOK2z0ZcU1VJ'
  type = 'audio_features'
  uri = 'spotify:track:7sWRNdOIbCkOK2z0ZcU1VJ'
  valence = 0.436",1
liked,0.64,0.124,197867,0.648,0.0,5,0.0802,-8.113,0,0.187,92.977,4,0.548,"AudioFeatures with fields:
  acousticness = 0.124
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/4evmHXcjt3b...'
  danceability = 0.64
  duration_ms = 197867
  energy = 0.648
  id = '4evmHXcjt3bTUHD1cvny97'
  instrumentalness = 0
  key = 5
  liveness = 0.0802
  loudness = -8.113
  mode = 0
  speechiness = 0.187
  tempo = 92.977
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/4evmHXcjt3bTUHD1cvny97'
  type = 'audio_features'
  uri = 'spotify:track:4evmHXcjt3bTUHD1cvny97'
  valence = 0.548",1
liked,0.742,0.223,199200,0.541,0.000208,2,0.0888,-6.735,1,0.0455,75.021,4,0.48,"AudioFeatures with fields:
  acousticness = 0.223
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/37LmFlPnpsB...'
  danceability = 0.742
  duration_ms = 199200
  energy = 0.541
  id = '37LmFlPnpsBISJjNvqbUkT'
  instrumentalness = 0.000208
  key = 2
  liveness = 0.0888
  loudness = -6.735
  mode = 1
  speechiness = 0.0455
  tempo = 75.021
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/37LmFlPnpsBISJjNvqbUkT'
  type = 'audio_features'
  uri = 'spotify:track:37LmFlPnpsBISJjNvqbUkT'
  valence = 0.48",1
liked,0.811,0.412,266715,0.537,1.3e-06,4,0.083,-5.508,1,0.0478,136.943,4,0.57,"AudioFeatures with fields:
  acousticness = 0.412
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/5JnXwEckWO0...'
  danceability = 0.811
  duration_ms = 266715
  energy = 0.537
  id = '5JnXwEckWO0oFijOyTZDLf'
  instrumentalness = 1.3e-06
  key = 4
  liveness = 0.083
  loudness = -5.508
  mode = 1
  speechiness = 0.0478
  tempo = 136.943
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/5JnXwEckWO0oFijOyTZDLf'
  type = 'audio_features'
  uri = 'spotify:track:5JnXwEckWO0oFijOyTZDLf'
  valence = 0.57",1
liked,0.499,0.328,311625,0.696,1.12e-06,0,0.0906,-7.329,1,0.0541,159.953,4,0.369,"AudioFeatures with fields:
  acousticness = 0.328
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/1B3LNhwngxR...'
  danceability = 0.499
  duration_ms = 311625
  energy = 0.696
  id = '1B3LNhwngxRH1BhYHmDvrq'
  instrumentalness = 1.12e-06
  key = 0
  liveness = 0.0906
  loudness = -7.329
  mode = 1
  speechiness = 0.0541
  tempo = 159.953
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/1B3LNhwngxRH1BhYHmDvrq'
  type = 'audio_features'
  uri = 'spotify:track:1B3LNhwngxRH1BhYHmDvrq'
  valence = 0.369",1
liked,0.808,0.0205,165582,0.901,0.000762,1,0.262,-1.944,1,0.0907,93.026,4,0.709,"AudioFeatures with fields:
  acousticness = 0.0205
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/2n5NhaIGI3d...'
  danceability = 0.808
  duration_ms = 165582
  energy = 0.901
  id = '2n5NhaIGI3d9qs4GkFmmji'
  instrumentalness = 0.000762
  key = 1
  liveness = 0.262
  loudness = -1.944
  mode = 1
  speechiness = 0.0907
  tempo = 93.026
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/2n5NhaIGI3d9qs4GkFmmji'
  type = 'audio_features'
  uri = 'spotify:track:2n5NhaIGI3d9qs4GkFmmji'
  valence = 0.709",1
liked,0.634,0.229,217102,0.869,0.0,4,0.244,-2.239,0,0.0357,107.982,4,0.435,"AudioFeatures with fields:
  acousticness = 0.229
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6IczFy4lCjc...'
  danceability = 0.634
  duration_ms = 217102
  energy = 0.869
  id = '6IczFy4lCjc3gBlQWTIKAC'
  instrumentalness = 0
  key = 4
  liveness = 0.244
  loudness = -2.239
  mode = 0
  speechiness = 0.0357
  tempo = 107.982
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6IczFy4lCjc3gBlQWTIKAC'
  type = 'audio_features'
  uri = 'spotify:track:6IczFy4lCjc3gBlQWTIKAC'
  valence = 0.435",1
liked,0.648,0.538,251983,0.85,0.00469,5,0.449,-5.565,0,0.0451,80.987,4,0.842,"AudioFeatures with fields:
  acousticness = 0.538
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/38qZ3NmJD4I...'
  danceability = 0.648
  duration_ms = 251983
  energy = 0.85
  id = '38qZ3NmJD4IOFdCfaAxPlS'
  instrumentalness = 0.00469
  key = 5
  liveness = 0.449
  loudness = -5.565
  mode = 0
  speechiness = 0.0451
  tempo = 80.987
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/38qZ3NmJD4IOFdCfaAxPlS'
  type = 'audio_features'
  uri = 'spotify:track:38qZ3NmJD4IOFdCfaAxPlS'
  valence = 0.842",1
liked,0.627,0.0502,357982,0.764,2.25e-05,8,0.0549,-6.384,1,0.0582,151.915,4,0.907,"AudioFeatures with fields:
  acousticness = 0.0502
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/2WnpXcXoX1v...'
  danceability = 0.627
  duration_ms = 357982
  energy = 0.764
  id = '2WnpXcXoX1vYvERYG3eKlT'
  instrumentalness = 2.25e-05
  key = 8
  liveness = 0.0549
  loudness = -6.384
  mode = 1
  speechiness = 0.0582
  tempo = 151.915
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/2WnpXcXoX1vYvERYG3eKlT'
  type = 'audio_features'
  uri = 'spotify:track:2WnpXcXoX1vYvERYG3eKlT'
  valence = 0.907",1
liked,0.366,0.0301,246947,0.746,0.0,0,0.218,-4.166,1,0.0478,180.299,4,0.362,"AudioFeatures with fields:
  acousticness = 0.0301
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/0iAiIfRY22A...'
  danceability = 0.366
  duration_ms = 246947
  energy = 0.746
  id = '0iAiIfRY22AsFfRsoHFIdP'
  instrumentalness = 0
  key = 0
  liveness = 0.218
  loudness = -4.166
  mode = 1
  speechiness = 0.0478
  tempo = 180.299
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/0iAiIfRY22AsFfRsoHFIdP'
  type = 'audio_features'
  uri = 'spotify:track:0iAiIfRY22AsFfRsoHFIdP'
  valence = 0.362",1
liked,0.679,0.272,240787,0.622,6.52e-05,4,0.106,-8.514,0,0.0328,98.028,4,0.483,"AudioFeatures with fields:
  acousticness = 0.272
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/6eTPyEkYUmD...'
  danceability = 0.679
  duration_ms = 240787
  energy = 0.622
  id = '6eTPyEkYUmDUFvNxJdNuOD'
  instrumentalness = 6.52e-05
  key = 4
  liveness = 0.106
  loudness = -8.514
  mode = 0
  speechiness = 0.0328
  tempo = 98.028
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/6eTPyEkYUmDUFvNxJdNuOD'
  type = 'audio_features'
  uri = 'spotify:track:6eTPyEkYUmDUFvNxJdNuOD'
  valence = 0.483",1
liked,0.636,0.764,346905,0.649,0.0,4,0.125,-3.355,1,0.0477,140.013,4,0.448,"AudioFeatures with fields:
  acousticness = 0.764
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/5ACG6R1PbFn...'
  danceability = 0.636
  duration_ms = 346905
  energy = 0.649
  id = '5ACG6R1PbFnP7WHZNVDHAi'
  instrumentalness = 0
  key = 4
  liveness = 0.125
  loudness = -3.355
  mode = 1
  speechiness = 0.0477
  tempo = 140.013
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/5ACG6R1PbFnP7WHZNVDHAi'
  type = 'audio_features'
  uri = 'spotify:track:5ACG6R1PbFnP7WHZNVDHAi'
  valence = 0.448",1
liked,0.644,0.464,279429,0.423,0.0,11,0.11,-8.702,0,0.0324,131.903,4,0.509,"AudioFeatures with fields:
  acousticness = 0.464
  analysis_url = 'https://api.spotify.com/v1/audio-analysis/4r8JqkhpTb5...'
  danceability = 0.644
  duration_ms = 279429
  energy = 0.423
  id = '4r8JqkhpTb5tzSKKHnVJIJ'
  instrumentalness = 0
  key = 11
  liveness = 0.11
  loudness = -8.702
  mode = 0
  speechiness = 0.0324
  tempo = 131.903
  time_signature = 4
  track_href = 'https://api.spotify.com/v1/tracks/4r8JqkhpTb5tzSKKHnVJIJ'
  type = 'audio_features'
  uri = 'spotify:track:4r8JqkhpTb5tzSKKHnVJIJ'
  valence = 0.509",1
